2022/12/01,00:30:36,207.46.13.29,,,,,NG
2022/12/01,00:30:36,49.212.207.233,,,,,NG
2022/12/01,02:17:57,157.55.39.148,,,,,NG
2022/12/01,02:17:57,49.212.207.233,,,,,NG
2022/12/01,02:24:58,207.46.13.29,,,,,NG
2022/12/01,03:07:07,40.77.167.61,,,,,NG
2022/12/01,03:07:07,49.212.207.233,,,,,NG
2022/12/01,04:01:19,207.46.13.14,,,,,NG
2022/12/01,04:01:19,49.212.207.233,,,,,NG
2022/12/01,04:01:20,49.212.207.233,,,,,NG
2022/12/01,05:03:22,13.112.86.56,,,,,NG
2022/12/01,05:03:22,49.212.207.233,,,,,NG
2022/12/01,05:37:51,40.77.167.61,,,,,NG
2022/12/01,05:37:51,49.212.207.233,,,,,NG
2022/12/01,06:07:10,207.46.13.14,,,,,NG
2022/12/01,06:33:02,207.46.13.29,,,,,NG
2022/12/01,06:33:02,49.212.207.233,,,,,NG
2022/12/01,08:13:41,207.46.13.14,,,,,NG
2022/12/01,08:13:41,49.212.207.233,,,,,NG
2022/12/01,08:13:50,157.55.39.148,,,,,NG
2022/12/01,08:28:52,133.88.92.10,13446220,世羅町商工会,30550,1,OK
2022/12/01,08:29:57,49.212.207.233,,,,,NG
2022/12/01,08:51:28,60.36.161.22,10544510,よこて市商工会,1054451013,1,OK
2022/12/01,08:52:37,153.246.154.248,11530410,笹神商工会,1153041002,1,OK
2022/12/01,08:56:09,153.140.0.181,,,,,NG
2022/12/01,08:57:12,153.140.0.181,no-data,南砺市商工会,1162101005,1,OK
2022/12/01,09:03:14,111.98.253.89,,,,,NG
2022/12/01,09:03:17,111.98.253.89,no-data,武田 秀人,takeda,0,OK
2022/12/01,09:05:21,60.36.161.22,10544510,よこて市商工会,1054451013,1,OK
2022/12/01,09:07:15,157.55.39.148,,,,,NG
2022/12/01,09:08:41,220.105.93.244,13534110,上関町商工会,1353411001,1,OK
2022/12/01,09:14:28,153.140.0.181,11621010,南砺市商工会,1162101005,1,OK
2022/12/01,09:15:37,210.237.39.225,14653110,天城町商工会,1465311001,1,OK
2022/12/01,09:16:13,58.94.96.93,10534410,三種町商工会,1053441008,1,OK
2022/12/01,09:18:13,125.30.33.218,13420120,沼田町商工会,30375,1,OK
2022/12/01,09:20:28,125.30.33.218,13420120,沼田町商工会,30375,1,OK
2022/12/01,09:24:24,125.30.36.93,13410720,広島東商工会,30459,1,OK
2022/12/01,09:26:12,58.94.96.93,10534410,三種町商工会,1053441008,1,OK
