2023/04/01,01:25:53,40.79.186.177,,,,,NG
2023/04/01,01:25:53,49.212.207.233,,,,,NG
2023/04/01,03:04:25,40.79.186.178,,,,,NG
2023/04/01,03:04:25,49.212.207.233,,,,,NG
2023/04/01,08:06:01,40.79.186.177,,,,,NG
2023/04/01,08:06:01,49.212.207.233,,,,,NG
2023/04/01,08:06:01,49.212.207.233,,,,,NG
2023/04/01,09:25:30,180.45.60.22,,,,,NG
2023/04/01,09:25:30,49.212.207.233,,,,,NG
2023/04/01,10:36:57,40.79.186.180,,,,,NG
2023/04/01,10:36:57,49.212.207.233,,,,,NG
2023/04/01,11:46:55,153.166.231.53,10856110,守谷市商工会,1085611001,1,OK
2023/04/01,11:46:55,49.212.207.233,,,,,NG
2023/04/01,12:05:02,40.79.186.184,,,,,NG
2023/04/01,12:17:37,40.79.186.180,,,,,NG
2023/04/01,13:26:07,180.14.88.58,10823610,小美玉市商工会,1082361002,1,OK
2023/04/01,13:26:08,49.212.207.233,,,,,NG
2023/04/01,13:27:04,40.79.186.180,,,,,NG
2023/04/01,15:02:53,40.79.186.180,,,,,NG
2023/04/01,15:02:54,49.212.207.233,,,,,NG
2023/04/01,15:02:54,40.79.186.180,,,,,NG
2023/04/01,15:41:12,40.79.186.184,,,,,NG
2023/04/01,15:41:12,49.212.207.233,,,,,NG
2023/04/01,15:41:12,49.212.207.233,,,,,NG
2023/04/01,15:41:14,40.79.186.184,,,,,NG
2023/04/01,16:01:41,163.44.58.144,no-data,福岡県商工会連合会(テストアカウント用),1407576618,0,OK
2023/04/01,16:04:39,163.44.58.144,no-data,福岡県商工会連合会(テストアカウント用),1407576618,0,OK
2023/04/01,16:12:47,163.44.58.144,,,,,NG
2023/04/01,16:12:55,163.44.58.144,no-data,福岡県商工会連合会(テストアカウント用),1407576618,0,OK
2023/04/01,17:07:20,207.46.13.221,,,,,NG
2023/04/01,17:07:20,49.212.207.233,,,,,NG
2023/04/01,18:33:14,40.79.186.180,,,,,NG
2023/04/01,18:33:14,49.212.207.233,,,,,NG
2023/04/01,20:11:18,40.79.186.184,,,,,NG
2023/04/01,20:11:18,49.212.207.233,,,,,NG
2023/04/01,20:28:09,140.227.117.154,,,,,NG
