2022/05/01,01:29:50,207.46.13.7,,,,,NG
2022/05/01,01:29:50,49.212.207.233,,,,,NG
2022/05/01,01:43:33,207.46.13.153,,,,,NG
2022/05/01,05:25:14,207.46.13.153,,,,,NG
2022/05/01,05:25:14,49.212.207.233,,,,,NG
2022/05/01,05:25:15,49.212.207.233,,,,,NG
2022/05/01,08:50:50,40.77.167.43,,,,,NG
2022/05/01,08:50:50,49.212.207.233,,,,,NG
2022/05/01,09:07:55,207.46.13.153,,,,,NG
2022/05/01,09:18:23,40.77.167.43,,,,,NG
2022/05/01,10:21:16,157.55.39.55,,,,,NG
2022/05/01,10:21:16,49.212.207.233,,,,,NG
2022/05/01,11:18:36,207.46.13.7,,,,,NG
2022/05/01,11:18:37,49.212.207.233,,,,,NG
2022/05/01,11:31:57,207.46.13.59,,,,,NG
2022/05/01,11:31:57,49.212.207.233,,,,,NG
2022/05/01,11:58:29,207.46.13.7,,,,,NG
2022/05/01,12:50:06,207.46.13.153,,,,,NG
2022/05/01,12:50:07,49.212.207.233,,,,,NG
2022/05/01,13:39:57,210.237.39.225,no-data,鹿児島県商工会連合会,1460000003,0,OK
2022/05/01,13:39:57,49.212.207.233,,,,,NG
2022/05/01,13:56:04,210.237.39.225,no-data,鹿児島県商工会連合会,1460000003,0,OK
2022/05/01,16:32:37,207.46.13.153,,,,,NG
2022/05/01,16:32:37,49.212.207.233,,,,,NG
2022/05/01,16:32:38,49.212.207.233,,,,,NG
2022/05/01,17:57:41,40.77.167.43,,,,,NG
2022/05/01,17:57:41,49.212.207.233,,,,,NG
2022/05/01,19:04:48,40.77.167.43,,,,,NG
2022/05/01,19:04:48,49.212.207.233,,,,,NG
2022/05/01,20:15:18,207.46.13.153,,,,,NG
2022/05/01,20:15:19,49.212.207.233,,,,,NG
2022/05/01,20:58:21,207.46.13.7,,,,,NG
2022/05/01,20:58:21,49.212.207.233,,,,,NG
2022/05/01,21:10:42,52.23.154.7,,,,,NG
2022/05/01,21:10:42,52.23.154.7,,,,,NG
2022/05/01,21:10:43,52.23.154.7,,,,,NG
2022/05/01,23:57:19,207.46.13.153,,,,,NG
2022/05/01,23:57:19,49.212.207.233,,,,,NG
2022/05/02,03:40:01,207.46.13.153,,,,,NG
2022/05/02,03:40:02,49.212.207.233,,,,,NG
2022/05/02,03:40:03,49.212.207.233,,,,,NG
2022/05/02,04:43:52,40.77.167.43,,,,,NG
2022/05/02,04:43:52,49.212.207.233,,,,,NG
2022/05/02,06:49:37,207.46.13.7,,,,,NG
2022/05/02,06:49:37,49.212.207.233,,,,,NG
2022/05/02,07:20:51,207.46.13.153,,,,,NG
2022/05/02,08:12:49,180.22.238.166,no-data,北上商工会議所01,5806506533,1,OK
2022/05/02,08:12:49,49.212.207.233,,,,,NG
2022/05/02,08:12:52,180.22.238.166,,,,,NG
2022/05/02,08:13:02,180.22.238.166,no-data,北上商工会議所01,5806506533,1,OK
2022/05/02,08:30:32,121.101.64.98,no-data,須恵町(テストアカウント用),1344122751,1,OK
2022/05/02,08:30:34,49.212.207.233,,,,,NG
2022/05/02,08:31:19,121.101.64.98,,,,,NG
2022/05/02,08:37:27,121.101.64.98,no-data,須恵町(テストアカウント用),1344122751,1,OK
2022/05/02,08:59:58,207.46.13.7,,,,,NG
2022/05/02,09:05:41,180.59.133.7,no-data,大多喜町商工会,1124411005,1,OK
2022/05/02,09:07:50,207.46.13.59,,,,,NG
2022/05/02,09:14:11,133.130.222.30,no-data,宇多津(テストアカウント用),1386109978,1,OK
2022/05/02,09:14:39,133.130.222.30,,,,,NG
2022/05/02,09:14:43,133.130.222.30,no-data,宇多津(テストアカウント用),1386109978,1,OK
2022/05/02,09:16:11,117.108.61.12,,,290185,,NG
2022/05/02,09:28:12,110.5.1.245,,,,,NG
2022/05/02,09:28:49,110.5.1.245,,,143082002,,NG
2022/05/02,09:29:10,110.5.1.245,,,30170,,NG
2022/05/02,09:31:21,207.46.13.7,,,,,NG
2022/05/02,09:31:21,49.212.207.233,,,,,NG
2022/05/02,09:34:03,180.6.37.112,no-data,中土佐町商工会,1394011003,1,OK
2022/05/02,09:37:56,61.113.13.72,no-data,千葉県商工会連合会,1120000011,0,OK
2022/05/02,09:38:52,121.101.64.98,no-data,添田町(テストアカウント用),1602110846,1,OK
2022/05/02,09:39:05,121.101.64.98,,,,,NG
2022/05/02,09:39:47,121.101.64.98,,,,,NG
2022/05/02,09:40:03,121.101.64.98,no-data,添田町(テストアカウント用),1602110846,1,OK
2022/05/02,09:40:51,210.136.82.34,no-data,福島県商工会連合会,1070000002,0,OK
2022/05/02,09:46:35,180.6.37.112,,,13940110,,NG
2022/05/02,09:46:49,180.6.37.112,,,13940110,,NG
2022/05/02,09:46:56,180.6.37.112,,,13940110,,NG
2022/05/02,09:47:09,180.6.37.112,no-data,中土佐町商工会,1394011003,1,OK
2022/05/02,09:48:15,180.6.37.112,13940110,中土佐町商工会,1394011003,1,OK
2022/05/02,09:53:17,222.225.24.41,,,,,NG
2022/05/02,09:54:13,111.91.246.145,14220910,対馬市商工会,1422091019,1,OK
2022/05/02,09:54:47,222.225.24.41,,,,,NG
2022/05/02,09:55:00,153.211.26.95,no-data,花巻商工会議所01,5574458716,1,OK
2022/05/02,09:55:13,153.211.26.95,,,,,NG
2022/05/02,09:55:28,153.211.26.95,no-data,花巻商工会議所01,5574458716,1,OK
2022/05/02,09:58:00,153.246.154.248,no-data,能生(テストアカウント用),1562101878,1,OK
2022/05/02,09:58:29,153.246.154.248,,,,,NG
2022/05/02,09:58:38,153.246.154.248,no-data,能生(テストアカウント用),1562101878,1,OK
2022/05/02,10:00:47,194.223.239.93,12944610,天川村商工会,290217,1,OK
2022/05/02,10:01:04,207.46.13.7,,,,,NG
2022/05/02,10:08:13,125.207.79.97,14220720,平戸市商工会,1422072006,1,OK
2022/05/02,10:12:15,125.207.79.97,14220720,平戸市商工会,1422072006,1,OK
2022/05/02,10:13:50,220.96.152.150,11223110,印西市商工会,1122311001,1,OK
2022/05/02,10:17:16,207.46.13.7,,,,,NG
